pagina_pdf;codigo;descripcion;aec;ex_aec;regimen_importacion;regimen_exportacion;regimen_fisica;unidad
;;SECCIÓN I;;;;;;
;;ANIMALES VIVOS Y PRODUCTOS DEL REINO ANIMAL;;;;;;
;;Notas.;;;;;;
;;1. En esta Sección, cualquier referencia a un género o a una especie determinada de un animal se aplica también, salvo disposición en contrario, a los animales;;;;;;
;;jóvenes de ese género o de esa especie.;;;;;;
;;2. Salvo disposición en contrario, cualquier referencia en la Nomenclatura a productos secos o desecados alcanza también a los productos deshidratados,;;;;;;
;;evaporados o liofilizados.;;;;;;
;;Nota Complementaria.;;;;;;
;;1. En las subpartidas correspondientes a los Capítulos 1 y 3, las expresiones Reproductores de raza pura, para reproducción o cría industrial, para lidia y para;;;;;;
;;carrera, comprenden los animales considerados como tales por la autoridad nacional competente.;;;;;;
;;CAPÍTULO 1;;;;;;
;;ANIMALES VIVOS;;;;;;
;;Nota.;;;;;;
;;1. Este Capítulo comprende todos los animales vivos, excepto:;;;;;;
;;"a) los peces, los crustáceos, moluscos y demás invertebrados acuáticos, de las partidas 03.01, 03.06, 03.07 o 03.08;";;;;;;
;;"b) los cultivos de microorganismos y demás productos de la partida 30.02;";;;;;;
;;c) los animales de la partida 95.08.;;;;;;
;;Notas Complementarias:;;;;;;
;;1. En la subpartida 0102.2 la expresión “bovinos domésticos” comprende los animales de las especies “Bos primigenius Taurus (Bos Taurus)” y “Bos primigenius;;;;;;
;;Indicus (Bos Indicus)”.;;;;;;
;;2. En las subpartidas 0105.94.00.10 y 0105.99.00.10, la expresión “especímenes de interés genético”, comprende los animales considerados como tales por la;;;;;;
;;autoridad nacional con competencia en materia de agricultura.;;;;;;
;8429.52.90.00;Niveladoras: - Máquinas cuya superestructura pueda girar 360°: - Las demás 14BK;14BK;;;;;u
;8429.59.00.00;Niveladoras: - Las demás 14BK;14BK;;;;;u
;84.30;"LAS DEMÁS MÁQUINAS Y APARATOS PARA EXPLANAR, NIVELAR, TRAILLAR («SCRAPING»), EXCAVAR, COMPACTAR, APISONAR (APLANAR), EXTRAER O PERFORAR TIERRA O MINERALES; MARTINETES Y MÁQUINAS PARA ARRANCAR PILOTES, ESTACAS O SIMILARES; QUITANIEVES.";;;;;;
;;TRAILLAR («SCRAPING»), EXCAVAR, COMPACTAR, APISONAR;;;;;;
;;"(APLANAR), EXTRAER O PERFORAR TIERRA O MINERALES;";;;;;;
;;MARTINETES Y MÁQUINAS PARA ARRANCAR PILOTES, ESTACAS O;;;;;;
;;"SIMILARES; QUITANIEVES.";;;;;;
;8430.10.00.00;Martinetes y máquinas para arrancar pilotes, estacas o similares 14BK;14BK;;;;;u
;8430.20.00.00;Quitanieves 0BK;0BK;;;;;u
;;8430.3 - Cortadorasyarrancadoras, decarbónorocas, ymáquinasparahacertúneles;;;;;;
;;o galerías:;;;;;;
;8430.31;- - Autopropulsadas:;;;;;;
;8430.31.10.00;Autopropulsadas: - Cortadoras de carbón o de roca 0BK;0BK;;;;;u
;8430.31.90.00;Autopropulsadas: - Las demás 10BK;10BK;;;;;u
;8430.39;- - Las demás:;;;;;;
;8430.39.10.00;Las demás: - Cortadoras de carbón o de roca 0BK;0BK;;;;;u
;8430.39.90.00;Las demás: - Las demás 10BK;10BK;;;;;u
;;8430.4 - Las demás máquinas de sondeo o perforación:;;;;;;
;8430.41;- - Autopropulsadas:;;;;;;
;8430.41.10.00;Autopropulsadas: - Perforadoras de percusión 14BK;14BK;;;;;u
;8430.41.20.00;Autopropulsadas: - Perforadoras rotativas 14BK;14BK;;;;;u
;8430.41.30.00;Autopropulsadas: - Máquinas de sondeo, rotativas 0BK;0BK;;;;;u
;8430.41.90.00;Autopropulsadas: - Las demás 14BK;14BK;;;;;u
;8430.49;- - Las demás:;;;;;;
;8430.49.10.00;Las demás: - Perforadoras de percusión 10BK;10BK;;;;;u
;8430.49.20.00;Las demás: - Máquinas de sondeo, rotativas 0BK;0BK;;;;;u
;8430.49.90.00;Las demás: - Las demás 10BK;10BK;;;;;u
;8430.50.00.00;Las demás máquinas y aparatos, autopropulsados 10BK;10BK;;;;;u
;;8430.6 - Las demás máquinas y aparatos, sin propulsión:;;;;;;
;8430.61.00.00;Máquinas y aparatos para compactar o apisonar (aplanar) 14BK;14BK;;;;;u
;8430.69;- - Los demás:;;;;;;
;8430.69.1;- - - Equipamientos frontales para excavadoras, cargadoras o;palas;;;;;
;;cargadoras:;;;;;;
;8430.69.11.00;Los demás: - Equipamientos frontales para excavadoras, cargadoras o palas - Con capacidad de carga superior a 4 m3 0BK;0BK;;;;;u
;8430.69.19.00;Los demás: - Equipamientos frontales para excavadoras, cargadoras o palas - Los demás 14BK;14BK;;;;;u
;8430.69.90.00;Los demás: - Los demás 14BK;14BK;;;;;u
;84.31;PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LAS MÁQUINAS O APARATOS DE LAS PARTIDAS;O;;;;;
;;PRINCIPALMENTE, ALAS MÁQUINASOA PARATOSDE LASPARTIDAS;;;;;;
;84.25;"POLIPASTOS; TORNOS Y CABRESTANTES; GATOS.";;;;;;
;8431.10;- De máquinas o aparatos de la partida 84.25:;;;;;;
;8431.10.10.00;De máquinas o aparatos de la partida 84.25: - Del ítem 8425.19.10 o de las subpartidas 8425.39, 8425.42 u 8425.49;;;16;;;u
;;16 u;;;;;;
;8431.10.90.00;De máquinas o aparatos de la partida 84.25: - Las demás 14BK;14BK;;;;;u
;8431.20;- De máquinas o aparatos de la partida 84.27:;;;;;;
;8431.20.1;- - De apiladoras:;;;;;;
;8431.20.11.00;De máquinas o aparatos de la partida 84.27: - De apiladoras: - De apiladoras autopropulsadas 14BK;14BK;;;;;u
;8431.20.19.00;De máquinas o aparatos de la partida 84.27: - De apiladoras: - De las demás apiladoras 14BK;14BK;;;;;u
;8431.20.90.00;De máquinas o aparatos de la partida 84.27: - Las demás 14BK;14BK;;;;;u
;;8431.3 - De máquinas o aparatos de la partida 84.28:;;;;;;
;8431.31;- - De ascensores, montacargas o escaleras mecánicas:;;;;;;
;8431.31.10.00;De máquinas o aparatos de la partida 84.27: - De ascensores, montacargas o escaleras mecánicas: - De ascensores 14BK;14BK;;;;;u
;8431.31.90.00;De máquinas o aparatos de la partida 84.27: - De ascensores, montacargas o escaleras mecánicas: - Las demás 14BK;14BK;;;;;u
;8431.39.00.00;De máquinas o aparatos de la partida 84.27: - Las demás 14BK;14BK;;;;;u
;;8431.4 - De máquinas o aparatos de las partidas 84.26, 84.29 u 84.30:;;;;;;
;8431.41.00.00;De máquinas o aparatos de la partida 84.27: - Cangilones, cucharas, cucharas de almeja, palas y garras o pinzas 14BK;14BK;;;;;u
;8431.42.00.00;De máquinas o aparatos de la partida 84.27: - Hojas de topadoras frontales (buldóceres) o de topadoras angulares;;;;;;
;;(«angledozers») 14BK u;;;;;;
;8431.43;- - De máquinas de sondeo o perforación de las subpartidas 8430.41;;;;;;u
;8430.49;;;;;;;
;8431.43.10.00;De máquinas de sondeo rotativas 0BK;0BK;;;;;u
;8431.43.90.00;Las demás 14BK;14BK;;;;;u
;8431.49;- - Las demás:;;;;;;
;8431.49.10.00;Las demás: - De máquinas o aparatos de la partida 84.26 14BK;14BK;;;;;u
;8431.49.2;- - - De máquinas o aparatos de las partidas 84.29 u 84.30:;;;;;;
;8431.49.21.00;Las demás: - De máquinas o aparatos de las partidas 84.29 u 84.30: - Cabinas 10BK;10BK;;;;;u
;8431.49.22.00;Las demás: - De máquinas o aparatos de las partidas 84.29 u 84.30: - Orugas 14BK;14BK;;;;;u
;8431.49.23.00;Las demás: - De máquinas o aparatos de las partidas 84.29 u 84.30: - Depósitos de combustible y demás recipientes 14BK;14BK;;;;;u
;8431.49.29.00;Las demás: - De máquinas o aparatos de las partidas 84.29 u 84.30: - Las demás 0BK;0BK;;;;;u
;84.32;"MÁQUINAS, APARATOS Y ARTEFACTOS AGRÍCOLAS, HORTÍCOLAS O SILVÍCOLAS, PARA LA PREPARACIÓN O EL TRABAJO DEL SUELO O PARA EL CULTIVO; RODILLOS PARA CÉSPED O TERRENOS DE DEPORTE.";O;;;;;
;;SILVÍCOLAS, PARA LA PREPARACIÓN O EL TRABAJO DEL SUELO O;;;;;;
;;"PARA EL CULTIVO; RODILLOS PARA CÉSPED O TERRENOS DE DEPORTE.";;;;;;
;8432.10.00.00;Arados 14BK;14BK;;;;;u
;;8432.2 - Gradas(rastras), escarificadores, cultivadores, extirpadores, azadasrotativas;;;;;;
;;(rotocultores), escardadoras y binadoras:;;;;;;
;8432.21.00.00;Gradas (rastras) de discos 14BK;14BK;;;;;u
;8432.29.00.00;Los demás 14BK;14BK;;;;;u
;;8432.3 - Sembradoras, plantadoras y trasplantadoras:;;;;;;
;8432.31;- - Sembradoras, plantadoras y trasplantadoras, para siembra directa:;;;;;;
;8432.31.10.00;Sembradoras, plantadoras y trasplantadoras, para siembra directa: - Sembradoras-abonadoras 14BK;14BK;;;;;u
;8432.31.90.00;Sembradoras, plantadoras y trasplantadoras, para siembra directa: - Las demás 14BK;14BK;;;;;u
;8432.39;- - Las demás:;;;;;;
;8432.39.10.00;Las demás: - Sembradoras-abonadoras 14BK;14BK;;;;;u
;8432.39.90.00;Las demás: - Las demás 14BK;14BK;;;;;u
;;8432.4 - - Esparcidores de estiércol y distribuidores de abonos:;;;;;;
;8432.41.00.00;Las demás: - Esparcidores de estiércol 14BK;14BK;;;;;u
;8432.42.00.00;Las demás: - Distribuidores de abonos 14BK;14BK;;;;;u
;8432.80.00.00;Las demás máquinas, aparatos y artefactos 14BK;14BK;;;;;u
;8432.90.00.00;Partes 14BK;14BK;;;;;u
;84.33;"MÁQUINAS, APARATOS Y ARTEFACTOS DE COSECHAR O TRILLAR, INCLUIDAS LAS PRENSAS PARA PAJA O FORRAJE; CORTADORAS DE CÉSPED Y GUADAÑADORAS; MÁQUINAS PARA LIMPIEZA O CLASIFICACIÓN DE HUEVOS, FRUTOS O DEMÁS PRODUCTOS AGRÍCOLAS, EXCEPTO LAS DE LA PARTIDA 84.37.";;;;;;
;;"INCLUIDAS LAS PRENSAS PARA PAJA O FORRAJE; CORTADORAS DE";;;;;;
;;"CÉSPED Y GUADAÑADORAS; MÁQUINAS PARA LIMPIEZA O";;;;;;
;;CLASIFICACIÓN DE HUEVOS, FRUTOS O DEMÁS PRODUCTOS;;;;;;
;;AGRÍCOLAS, EXCEPTO LAS DE LA PARTIDA 84.37.;;;;;;
;;8433.1 - Cortadoras de césped:;;;;;;
;8433.11.00.00;Con motor, en las que el dispositivo de corte gire en un plano;;;;;;
;;horizontal 18 u;;;;;;
;8433.19.00.00;Las demás;18;;18;;;u
;8433.20;- Guadañadoras, incluidas las barras de corte para montar sobre;un;;;;;
;;tractor:;;;;;;
;8433.20.10.00;Guadañadoras, incluidas las barras de corte para montar sobre un - Con dispositivo acondicionador en andanas (hileras) constituido por rotor de;;;;;;
;;dedos y peine 14BK u;;;;;;
;8433.20.90.00;Guadañadoras, incluidas las barras de corte para montar sobre un - Las demás 14BK;14BK;;;;;u
;8433.30.00.00;Las demás máquinas y aparatos de henificar 14BK;14BK;;;;;u
;8433.40.00.00;Prensas para paja o forraje, incluidas las prensas recogedoras 14BK;14BK;;;;;u
;;"8433.5 - Las demás máquinas y aparatos de cosechar; máquinas y aparatos de trillar:";;;;;;
;8433.51.00.00;Guadañadoras, incluidas las barras de corte para montar sobre un - Cosechadoras-trilladoras 14BK;14BK;;;;;u
;8433.52.00.00;Guadañadoras, incluidas las barras de corte para montar sobre un - Las demás máquinas y aparatos de trillar 14BK;14BK;;;;;u
;8433.53.00.00;Guadañadoras, incluidas las barras de corte para montar sobre un - Máquinas de cosechar raíces o tubérculos 14BK;14BK;;;;;u
;8433.59;- - Los demás:;;;;;;
;8433.59.1;- - - Cosechadoras para algodón:;;;;;;
;8433.59.11.00;Guadañadoras, incluidas las barras de corte para montar sobre un - Los demás: - Cosechadoras para algodón: - Con capacidad de trabajar hasta dos surcos de cosecha y;y;;;;;
;;potencia en el volante inferior o igual a 59,7 kW (80 HP) 14BK u;;;;;;
;8433.59.19.00;Guadañadoras, incluidas las barras de corte para montar sobre un - Los demás: - Cosechadoras para algodón: - Las demás 0BK;0BK;;;;;u
;8433.59.90.00;Guadañadoras, incluidas las barras de corte para montar sobre un - Los demás: - Los demás 14BK;14BK;;;;;u
;8433.60;- Máquinasparalimpiezaoclasificacióndehuevos, frutosodemásproductos;;;;;;
;;agrícolas:;;;;;;
;8433.60.10.00;Máquinas para limpieza o clasificación de huevos, frutos o demás productos - Clasificadoras de frutos 14BK;14BK;;;;;u
;8433.60.2;- - Para limpieza o clasificación de huevos:;;;;;;
;8433.60.21.00;Máquinas para limpieza o clasificación de huevos, frutos o demás productos - Para limpieza o clasificación de huevos: - De capacidad superior o igual a 250.000 huevos por hora 0BK;0BK;;;;;u
;8433.60.29.00;Máquinas para limpieza o clasificación de huevos, frutos o demás productos - Para limpieza o clasificación de huevos: - Las demás 14BK;14BK;;;;;u
;8433.60.90.00;Máquinas para limpieza o clasificación de huevos, frutos o demás productos - Las demás 14BK;14BK;;;;;u
;8433.90;- Partes:;;;;;;
;8433.90.10.00;Partes: - De cortadoras de césped;16;;16;;;u
;8433.90.90.00;Partes: - Las demás 14BK;14BK;;;;;u
;84.34;MÁQUINAS DE ORDEÑAR Y MÁQUINAS Y APARATOS PARA LA INDUSTRIA LECHERA.;LA;;;;;
;;INDUSTRIA LECHERA.;;;;;;
;8434.10.00.00;Máquinas de ordeñar 14BK;14BK;;;;;u
;8434.20;- Máquinas y aparatos para la industria lechera:;;;;;;
;8434.20.10.00;Máquinas y aparatos para la industria lechera: - Para el tratamiento de la leche 14BK;14BK;;;;;u
;8434.20.90.00;Máquinas y aparatos para la industria lechera: - Los demás 14BK;14BK;;;;;u
;8434.90.00.00;Partes 14BK;14BK;;;;;u
;84.35;PRENSAS, ESTRUJADORAS Y MÁQUINAS Y APARATOS ANÁLOGOS PARA LA PRODUCCIÓN DE VINO, SIDRA, JUGOS DE FRUTOS O BEBIDAS SIMILARES.;;;;;;
;;LA PRODUCCIÓN DE VINO, SIDRA, JUGOS DE FRUTOS O BEBIDAS;;;;;;
;;SIMILARES.;;;;;;
;8435.10.00.00;Máquinas y aparatos 14BK;14BK;;;;;u
;8435.90.00.00;Partes 14BK;14BK;;;;;u
;84.36;LAS DEMÁS MÁQUINAS Y APARATOS PARA LA AGRICULTURA, HORTICULTURA, SILVICULTURA, AVICULTURA O APICULTURA, INCLUIDOS LOS GERMINADORES CON DISPOSITIVOS MECÁNICOS O TÉRMICOS INCORPORADOS Y LAS INCUBADORAS Y CRIADORAS AVÍCOLAS.;;;;;;
;;HORTICULTURA, SILVICULTURA, AVICULTURA O APICULTURA,;;;;;;
;;INCLUIDOS LOS GERMINADORES CON DISPOSITIVOS MECÁNICOS O;;;;;;
;;TÉRMICOS INCORPORADOS Y LAS INCUBADORAS Y CRIADORAS;;;;;;
;;AVÍCOLAS.;;;;;;
;8436.10.00.00;Máquinas y aparatos para preparar alimentos o piensos para animales 14BK;14BK;;;;;u
;;8436.2 - Máquinas y aparatos para la avicultura, incluidas las incubadoras y criadoras:;;;;;;
;8436.21.00.00;Incubadoras y criadoras 14BK;14BK;;;;;u
;8436.29.00.00;Los demás 14BK;14BK;;;;;u
;8436.80.00.00;Las demás máquinas y aparatos 14BK;14BK;;;;;u
;;8436.9 - Partes:;;;;;;
;8436.91.00.00;De máquinas o aparatos para la avicultura 14BK;14BK;;;;;u
;8436.99.00.00;Las demás 14BK;14BK;;;;;u
;84.37;"MÁQUINAS PARA LIMPIEZA, CLASIFICACIÓN O CRIBADO DE SEMILLAS, GRANOS U HORTALIZAS DE VAINA SECAS; MÁQUINAS Y APARATOS PARA MOLIENDA O TRATAMIENTO DE CEREALES U HORTALIZAS DE VAINA SECAS, EXCEPTO LAS DE TIPO RURAL.";DE;;;;;
;;"SEMILLAS, GRANOS U HORTALIZAS DE VAINA SECAS; MÁQUINAS Y";;;;;;
;;APARATOS PARA MOLIENDA O TRATAMIENTO DE CEREALES U;;;;;;
;;HORTALIZAS DE VAINA SECAS, EXCEPTO LAS DE TIPO RURAL.;;;;;;
;8437.10.00.00;Máquinas para limpieza, clasificación o cribado de semillas, granos u hortalizas;;;;;;
;;de vaina secas 14BK u;;;;;;
;8437.80;- Las demás máquinas y aparatos:;;;;;;
;8437.80.10.00;Las demás máquinas y aparatos: - Para trituración o molienda de granos 14BK;14BK;;;;;u
;8437.80.90.00;Las demás máquinas y aparatos: - Los demás 14BK;14BK;;;;;u
;8437.90.00.00;Partes 14BK;14BK;;;;;u
;84.38;MÁQUINAS Y APARATOS, NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE DE ESTE CAPÍTULO, PARA LA PREPARACIÓN O FABRICACIÓN INDUSTRIAL DE ALIMENTOS O BEBIDAS, EXCEPTO LAS MÁQUINAS Y APARATOS PARA EXTRACCIÓN O PREPARACIÓN DE ACEITES O GRASAS, VEGETALES, O DE ORIGEN MICROBIANO, FIJOS O ANIMALES.;EN;;;;;
;;OTRA PARTE DE ESTE CAPÍTULO, PARA LA PREPARACIÓN O;;;;;;
;;FABRICACIÓNINDUSTRIAL DEALIMENTOSOBEBIDAS, EXCEPTOLAS;;;;;;
;;MÁQUINAS Y APARATOS PARA EXTRACCIÓN O PREPARACIÓN DE;;;;;;
;;ACEITESOGRASAS, VEGETALES, ODEORIGENMICROBIANO, FIJOSO;;;;;;
;;ANIMALES.;;;;;;
;8438.10.00.00;Máquinas y aparatos para panadería, pastelería, galletería o la fabricación de;;;;;;
;;pastas alimenticias 14BK u;;;;;;
;8438.20;- Máquinasyaparatosparaconfitería, elaboracióndecacaoolafabricaciónde;;;;;;
;;chocolate:;;;;;;
;8438.20.1;- - Para confitería:;;;;;;
;8438.20.11.00;Máquinas y aparatos para confitería, elaboración de cacao o la fabricación de - Para confitería: - Elaboradora de bombones de chocolate por moldeo, de capacidad de;de;;;;;
;;producción superior o igual a 150 kg/h 0BK u;;;;;;
;8438.20.19.00;Máquinas y aparatos para confitería, elaboración de cacao o la fabricación de - Para confitería: - Los demás 14BK;14BK;;;;;u
;8438.20.90.00;Máquinas y aparatos para confitería, elaboración de cacao o la fabricación de - Los demás 14BK;14BK;;;;;u
;8438.30.00.00;Máquinas y aparatos para la industria azucarera 14BK;14BK;;;;;u
;8438.40.00.00;Máquinas y aparatos para la industria cervecera 14BK;14BK;;;;;u
;8438.50.00.00;Máquinas y aparatos para la preparación de carne 14BK;14BK;;;;;u
;8438.60.00.00;Máquinas y aparatos para la preparación de frutos u hortalizas 14BK;14BK;;;;;u
;8438.80;- Las demás máquinas y aparatos:;;;;;;
;8438.80.10.00;Las demás máquinas y aparatos: - Máquinas para la extracción del aceite esencial de agrios (cítricos) 14BK;14BK;;;;;u
;8438.80.20.00;Las demás máquinas y aparatos: - Automática, de descabezar, cortar la cola y eviscerar el pescado, de;de;;;;;
;;capacidad superior a 350 unidades por minuto 0BK u;;;;;;
;8438.80.90.00;Las demás máquinas y aparatos: - Los demás 14BK;14BK;;;;;u
;8438.90.00.00;Partes 14BK;14BK;;;;;u
;84.39;MÁQUINAS Y APARATOS PARA LA FABRICACIÓN DE PASTA DE MATERIAS FIBROSAS CELULÓSICAS O PARA LA FABRICACIÓN O ACABADO DE PAPEL O CARTÓN.;DE;;;;;
;;MATERIAS FIBROSAS CELULÓSICAS O PARA LA FABRICACIÓN O;;;;;;
;;ACABADO DE PAPEL O CARTÓN.;;;;;;
;8439.10;- Máquinas y aparatos para la fabricación de pasta de materias fibrosas;;;;;;
;;celulósicas:;;;;;;
;8439.10.10.00;Máquinas y aparatos para la fabricación de pasta de materias fibrosas - Para el tratamiento preliminar de materias primas 14BK;14BK;;;;;u
;8439.10.20.00;Máquinas y aparatos para la fabricación de pasta de materias fibrosas - Clasificadoras y clasificadoras-depuradoras de pasta 14BK;14BK;;;;;u
;8439.10.30.00;Máquinas y aparatos para la fabricación de pasta de materias fibrosas - Refinadores 14BK;14BK;;;;;u
;8439.10.90.00;Máquinas y aparatos para la fabricación de pasta de materias fibrosas - Los demás 14BK;14BK;;;;;u
;8439.20.00.00;Máquinas y aparatos para la fabricación de papel o cartón 14BK;14BK;;;;;u
;8439.30;- Máquinas y aparatos para el acabado de papel o cartón:;;;;;;
;8439.30.10.00;Máquinas y aparatos para el acabado de papel o cartón: - Bobinadoras-estiradoras 14BK;14BK;;;;;u
;8439.30.20.00;Máquinas y aparatos para el acabado de papel o cartón: - Impregnadoras 14BK;14BK;;;;;u
;8439.30.30.00;Máquinas y aparatos para el acabado de papel o cartón: - Onduladoras 14BK;14BK;;;;;u
;8439.30.90.00;Máquinas y aparatos para el acabado de papel o cartón: - Los demás 14BK;14BK;;;;;u
;;8439.9 - Partes:;;;;;;
;8439.91.00.00;Máquinas y aparatos para el acabado de papel o cartón: - De máquinas o aparatos para la fabricación de pasta de materias fibrosas;;;;;;
;;celulósicas 14BK u;;;;;;
;8439.99;- - Las demás:;;;;;;
;8439.99.10.00;Máquinas y aparatos para el acabado de papel o cartón: - Las demás: - Rodillos, corrugadores o de presión, de máquinas onduladoras, con un;;;;;;
;;ancho útil superior o igual a 2.500 mm 0BK u;;;;;;
;8439.99.90.00;Máquinas y aparatos para el acabado de papel o cartón: - Las demás: - Las demás 14BK;14BK;;;;;u
;84.40;MÁQUINAS Y APARATOS PARA ENCUADERNACIÓN, INCLUIDAS LAS MÁQUINAS PARA COSER PLIEGOS.;LAS;;;;;
;;MÁQUINAS PARA COSER PLIEGOS.;;;;;;
;8440.10;- Máquinas y aparatos:;;;;;;
;8440.10.1;- - De coser pliegos:;;;;;;
;8440.10.11.00;Máquinas y aparatos: - De coser pliegos: - Con alimentación automática 0BK;0BK;;;;;u
;8440.10.19.00;Máquinas y aparatos: - De coser pliegos: - Los demás 14BK;14BK;;;;;u
;8440.10.20.00;Máquinas y aparatos: - Máquinas de fabricar tapas de cartón, con dispositivo de encolado y;y;;;;;
;;capacidad de producción superior a 60 unidades por minuto 0BK u;;;;;;
;8440.10.90.00;Máquinas y aparatos: - Los demás 14BK;14BK;;;;;u
;8440.90.00.00;Partes 14BK;14BK;;;;;u
;84.41;LAS DEMÁS MÁQUINAS Y APARATOS PARA EL TRABAJO DE LA PASTA DE PAPEL, DEL PAPEL O CARTÓN, INCLUIDAS LAS CORTADORAS DE CUALQUIER TIPO.;;;;;;
;;DE PAPEL, DEL PAPEL O CARTÓN, INCLUIDAS LAS CORTADORAS DE;;;;;;
;;CUALQUIER TIPO.;;;;;;
;8441.10;- Cortadoras:;;;;;;
;8441.10.10.00;Cortadoras: - Cortadoras-bobinadoras con velocidad de bobinado superior a;a;;;;;
;;2.000 m/min 0BK u;;;;;;
;8441.10.90.00;Cortadoras: - Las demás 14BK;14BK;;;;;u
;8441.20.00.00;Máquinas para la fabricación de sacos (bolsas), bolsitas o sobres 14BK;14BK;;;;;u
;8441.30;- Máquinasparalafabricacióndecajas, tubos, tamboresocontinentessimilares,;;;;;;
;;excepto por moldeado:;;;;;;
;8441.30.10.00;Máquinas para la fabricación de cajas, tubos, tambores o continentes similares, - Plegadoras y encoladoras para fabricación de cajas 14BK;14BK;;;;;u
;8441.30.90.00;Máquinas para la fabricación de cajas, tubos, tambores o continentes similares, - Las demás 14BK;14BK;;;;;u
;8441.40.00.00;Máquinas para moldear artículos de pasta de papel, de papel o cartón 14BK;14BK;;;;;u
;8441.80.00.00;Las demás máquinas y aparatos 10BK;10BK;;;;;u
;8441.90.00.00;Partes 14BK;14BK;;;;;u
;84.42;"MÁQUINAS, APARATOS Y MATERIAL (EXCEPTO LAS MÁQUINAS DE LAS PARTIDAS 84.56 A 84.65) PARA PREPARAR O FABRICAR CLISÉS, PLANCHAS, CILINDROS O DEMÁS ELEMENTOS IMPRESORES; CLISÉS, PLANCHAS, CILINDROS Y DEMÁS ELEMENTOS IMPRESORES; PIEDRAS LITOGRÁFICAS, PLANCHAS, PLACAS Y CILINDROS, PREPARADOS PARA LA IMPRESIÓN (POR EJEMPLO: APLANADOS, GRANEADOS, PULIDOS).";;;;;;
;;PARTIDAS 84.56 A 84.65) PARA PREPARAR O FABRICAR CLISÉS,;;;;;;
;;"PLANCHAS, CILINDROS O DEMÁS ELEMENTOS IMPRESORES; CLISÉS,";;;;;;
;;"PLANCHAS, CILINDROSY DEMÁSELEMENTOSIMPRESORES;PIEDRAS";;;;;;
;;LITOGRÁFICAS, PLANCHAS, PLACASYCILINDROS, PREPARADOSPARA;;;;;;
;;LA IMPRESIÓN (POR EJEMPLO: APLANADOS, GRANEADOS, PULIDOS).;;;;;;
;8442.30;- Máquinas, aparatos y material:;;;;;;
;8442.30.10.00;Máquinas, aparatos y material: - De componer por procedimiento fotográfico 10BK;10BK;;;;;u
;8442.30.20.00;Máquinas, aparatos y material: - De componer caracteres por otros procedimientos, incluso con dispositivos 0BK;;;;;;u
;;de fundir 0BK u;;;;;;
;8442.30.90.00;Máquinas, aparatos y material: - Los demás 14BK;14BK;;;;;u
;8442.40;- Partes de estas máquinas, aparatos o material:;;;;;;
;8442.40.10.00;Partes de estas máquinas, aparatos o material: - Para máquinas del ítem 8442.30.10 10BK;10BK;;;;;u
;8442.40.20.00;Partes de estas máquinas, aparatos o material: - Para máquinas del ítem 8442.30.20 0BK;0BK;;;;;u
;8442.40.90.00;Partes de estas máquinas, aparatos o material: - Las demás 14BK;14BK;;;;;u
;8442.50.00.00;"Clisés, planchas, cilindros y demás elementos impresores; piedras litográficas,";;;;;;
;;planchas, placas y cilindros, preparados para la impresión (por ejemplo:;;;;;;
;;aplanados, graneados, pulidos) 14BK u;;;;;;
;84.43;"MÁQUINAS Y APARATOS PARA IMPRIMIR MEDIANTE PLANCHAS, CILINDROS Y DEMÁS ELEMENTOS IMPRESORES DE LA PARTIDA 84.42; LAS DEMÁS MÁQUINAS IMPRESORAS, COPIADORAS Y DE FAX, INCLUSO COMBINADAS ENTRE SÍ; PARTES Y ACCESORIOS.";;;;;;
;;"CILINDROSY DEMÁSELEMENTOSIMPRESORES DELAPARTIDA84.42;";;;;;;
;;LAS DEMÁS MÁQUINAS IMPRESORAS, COPIADORAS Y DE FAX,;;;;;;
;;"INCLUSO COMBINADAS ENTRE SÍ; PARTES Y ACCESORIOS.";;;;;;
;;8443.1 - Máquinas y aparatos para imprimir mediante planchas, cilindros y demás;;;;;;
;;elementos impresores de la partida 84.42:;;;;;;
;8443.11;- - Máquinas y aparatos para imprimir, offset, alimentados con bobinas:;;;;;;
;8443.11.10.00;Máquinas y aparatos para imprimir, offset, alimentados con bobinas: - Para la impresión multicolor de diarios, alimentados con bobinas de;de;;;;;
;;ancho superior o igual a 900 mm, con unidades de impresión en;;;;;;
;;configuración torre y empalmadoras automáticas 0BK u;;;;;;
;8443.11.90.00;Máquinas y aparatos para imprimir, offset, alimentados con bobinas: - Las demás 14BK;14BK;;;;;u
;8443.12.00.00;Máquinas y aparatos de oficina para imprimir, offset, alimentados con hojas;;;;;;
;;enlasqueunladoseainferioroiguala22cm yelotroladoinferioroigual;;;;;;
;;a 36 cm, medidas sin plegar 14BK u;;;;;;
;8443.13;- - Las demás máquinas y aparatos para imprimir, offset:;;;;;;
;8443.13.10.00;Las demás máquinas y aparatos para imprimir, offset: - Para la impresión multicolor de envases de materias plásticas, cilíndricos,;;;;;;
