pagina_pdf;codigo;descripcion;aec;ex_aec;regimen_importacion;regimen_exportacion;regimen_fisica;unidad
329;8703.32.90.10;- - - - De cilindrada superior a 1.500 cm³ pero inferior o igual;a;;;;;
329;;1.700 cm³ 20 20 u;;;;;;
329;8703.32.90.20;- - - - De cilindrada superior a 1.700 cm³ pero inferior o igual;a;;;;;
329;;1.900 cm³ 20 20 u;;;;;;
329;8703.32.90.30;- - - - De cilindrada superior a 1.900 cm³ pero inferior o igual;a;;;;;
329;;2.100 cm³ 20 20 u;;;;;;
329;8703.32.90.90;- - - - Los demás;20;;20;;;u
329;8703.33;- - De cilindrada superior a 2.500 cm³:;;;;;;
329;8703.33.10;- - - Concapacidadparaeltransportedepersonassentadasinferioroiguala;;;;;;
329;;6, incluido el conductor:;;;;;;
329;8703.33.10.10;- - - - De cilindrada superior a 2.500 cm³ pero inferior o igual;a;;;;;
329;;3.000 cm³ 20 20 u;;;;;;
329;8703.33.10.90;- - - - Los demás;20;;20;;;u
329;8703.33.90;- - - Los demás:;;;;;;
329;8703.33.90.10;- - - - De cilindrada superior a 2.500 cm³ pero inferior o igual;a;;;;;
329;;3.000 cm³ 20 20 u;;;;;;
329;8703.33.90.90;- - - - Los demás;20;;20;;;u
329;8703.40.00.00;- Los demás vehículos, equipados para la propulsión con motor de émbolo;;;;;;
329;;(pistón),deencendidoporchispayconmotoreléctrico,exceptolosquese;;;;;;
329;;puedan cargar mediante conexión a una fuente externa de alimentación;;;;;;
329;;eléctrica 20 u;;;;;;
329;8703.50.00.00;- Los demás vehículos, equipados para la propulsión con motor de émbolo;;;;;;
329;;(pistón), de encendido por compresión (diésel o semi-diésel) y con motor;;;;;;
329;;eléctrico,exceptolosquesepuedancargarmedianteconexiónaunafuente;;;;;;
329;;externa de alimentación eléctrica 20 u;;;;;;
329;8703.60.00.00;- Los demás vehículos, equipados para la propulsión con motor de émbolo;;;;;;
329;;(pistón),deencendidoporchispayconmotoreléctrico,quesepuedancargar;;;;;;
329;;mediante conexión a una fuente externa de alimentación eléctrica;;;;;;
329;;20 u;;;;;;
329;8703.70.00.00;- Los demás vehículos, equipados para la propulsión con motor de émbolo;;;;;;
329;;(pistón), de encendido por compresión (diésel o semi-diésel) y con motor;;;;;;
329;;eléctrico,quesepuedancargarmedianteconexiónaunafuenteexternade;;;;;;
329;;alimentación eléctrica 20 u;;;;;;
329;8703.80.00.00;- Los demás vehículos, propulsados únicamente con motor eléctrico;20;;;;;u
329;8703.90.00.00;- Los demás;20;;20;;;u
329;87.04;VEHÍCULOS AUTOMÓVILES PARA TRANSPORTE DE MERCANCÍAS.;;;;;;
329;8704.10;- Volquetes automotores diseñados para utilizarlos fuera de la red de carreteras:;;;;;;
329;8704.10.10.00;- - Con capacidad de carga superior o igual a 85 t;0BK;;;;;u
329;8704.10.90.00;- - Los demás;14BK;;;;;u
329;;8704.2 - Los demás, únicamente con motor de émbolo (pistón), de encendido por;;;;;;
329;;compresión (Diesel o semi-Diesel):;;;;;;
329;8704.21;- - De peso total con carga máxima inferior o igual a 5 t:;;;;;;
330;8704.21.10;- - - Chasis con motor y cabina:;;;;;;
330;8704.21.10.10;- - - - De peso total con carga máxima inferior o igual a 4,537 t;20;;20;;;u
330;8704.21.10.90;- - - - Los demás;20;;20;;;u
330;8704.21.20;- - - Con caja basculante:;;;;;;
330;8704.21.20.10;- - - - De peso total con carga máxima inferior o igual a 4,537 t;20;;20;;;u
330;8704.21.20.90;- - - - Los demás;20;;20;;;u
330;8704.21.30;- - - Frigoríficos o isotérmicos:;;;;;;
330;8704.21.30.10;- - - - De peso total con carga máxima inferior o igual a 4,537 t;20;;20;;;u
330;8704.21.30.90;- - - - Los demás;20;;20;;;u
330;8704.21.90;- - - Los demás:;;;;;;
330;8704.21.90.10;- - - - De peso total con carga máxima inferior o igual a 4,537 t;20;;20;;;u
330;8704.21.90.90;- - - - Los demás;20;;20;;;u
330;8704.22;- - De peso total con carga máxima superior a 5 t pero inferior o igual a 20 t:;;;;;;
330;8704.22.10.00;- - - Chasis con motor y cabina;20;;20;;;u
330;8704.22.20.00;- - - Con caja basculante;20;;20;;;u
330;8704.22.30.00;- - - Frigoríficos o isotérmicos;20;;20;;;u
330;8704.22.90.00;- - - Los demás;20;;20;;;u
330;8704.23;- - De peso total con carga máxima superior a 20 t:;;;;;;
330;8704.23.10.00;- - - Chasis con motor y cabina;20;;20;;;u
330;8704.23.20.00;- - - Con caja basculante;20;;20;;;u
330;8704.23.30.00;- - - Frigoríficos o isotérmicos;20;;20;;;u
330;8704.23.40.00;"- - - De chasis articulado, para el transporte de troncos (""forwarder"")";con;;;;;
330;;grúaincorporada,depotenciamáximasuperioroiguala126kW(170;;;;;;
330;;HP) 14BK 20 u;;;;;;
330;8704.23.90.00;- - - Los demás;20;;20;;;u
330;;8704.3 - Los demás, únicamente con motor de émbolo (pistón) de encendido por;;;;;;
330;;chispa:;;;;;;
330;8704.31;- - De peso total con carga máxima inferior o igual a 5 t:;;;;;;
330;8704.31.10;- - - Chasis con motor y cabina:;;;;;;
330;8704.31.10.10;- - - - De peso total con carga máxima inferior o igual a 4,537 t;20;;20;;;u
330;8704.31.10.90;- - - - Los demás;20;;20;;;u
330;8704.31.20;- - - Con caja basculante:;;;;;;
330;8704.31.20.10;- - - - De peso total con carga máxima inferior o igual a 4,537 t;20;;20;;;u
330;8704.31.20.90;- - - - Los demás;20;;20;;;u
330;8704.31.30;- - - Frigoríficos o isotérmicos:;;;;;;
330;8704.31.30.10;- - - - De peso total con carga máxima inferior o igual a 4,537 t;20;;20;;;u
330;8704.31.30.90;- - - - Los demás;20;;20;;;u
330;8704.31.90;- - - Los demás:;;;;;;
330;8704.31.90.10;- - - - De peso total con carga máxima inferior o igual a 4,537 t;20;;20;;;u
330;8704.31.90.90;- - - - Los demás;20;;20;;;u
330;8704.32;- - De peso total con carga máxima superior a 5 t:;;;;;;
330;8704.32.10.00;- - - Chasis con motor y cabina;20;;20;;;u
330;8704.32.20.00;- - - Con caja basculante;20;;20;;;u
330;8704.32.30.00;- - - Frigoríficos o isotérmicos;20;;20;;;u
330;8704.32.90.00;- - - Los demás;20;;20;;;u
330;;8704.4 - Losdemás,equipadosparalapropulsiónconmotordeémbolo(pistón),de;;;;;;
330;;encendido por compresión (diésel o semi-diésel) y con motor eléctrico:;;;;;;
330;8704.41.00.00;- - De peso total con carga máxima inferior o igual a 5 t;20;;20;;;u
330;8704.42.00.00;- - De peso total con carga máxima superior a 5 t pero inferior o igual a 20 t;;;;;;
330;;20 20 u;;;;;;
330;8704.43.00.00;- - De peso total con carga máxima superior a 20 t;20;;20;;;u
330;;8704.5 - Losdemás,equipadosparalapropulsiónconmotordeémbolo(pistón),de;;;;;;
330;;encendido por chispa y con motor eléctrico:;;;;;;
330;8704.51.00.00;- - De peso total con carga máxima inferior o igual a 5 t;20;;20;;;u
330;8704.52.00.00;- - De peso total con carga máxima superior a 5 t;20;;20;;;u
330;8704.60.00.00;- Los demás, únicamente propulsados con motor eléctrico;20;;20;;;u
330;8704.90.00.00;- Los demás;20;;20;;;u
330;87.05;VEHÍCULOS AUTOMÓVILES PARA USOS ESPECIALES, EXCEPTO;LOS;;;;;
330;;DISEÑADOS PRINCIPALMENTE PARA TRANSPORTE DE PERSONAS O;;;;;;
330;;MERCANCÍAS(POREJEMPLO:COCHESPARAREPARACIONES(AUXILIO;;;;;;
330;;MECÁNICO),CAMIONESGRÚA,CAMIONESDEBOMBEROS,CAMIONES;;;;;;
330;;HORMIGONERA, COCHES BARREDERA, COCHES ESPARCIDORES,;;;;;;
330;;COCHES TALLER, COCHES RADIOLÓGICOS).;;;;;;
330;8705.10;- Camiones grúa:;;;;;;
330;8705.10.10.00;- - Conplumatelescópicadealturamáximasuperioroiguala42m,capacidad;;;;;;
330;;deizajemáximasuperioroiguala60t,segúnNormaDIN15019,Parte2,y;;;;;;
330;;con 2 o más ejes de ruedas direccionables 0BK 20 u;;;;;;
331;8705.10.90.00;- - Los demás;20;;20;;;u
331;8705.20.00.00;- Camiones automóviles para sondeo o perforación;20;;20;;;u
331;8705.30.00.00;- Camiones de bomberos;20;;20;;;u
331;8705.40.00.00;- Camiones hormigonera;20;;20;;;u
331;8705.90;- Los demás:;;;;;;
331;8705.90.10.00;- - Camiones para la determinación de parámetros físicos característicos;;;;;;
331;;(perfilaje) de pozos petrolíferos 2 20 u;;;;;;
331;8705.90.90;- - Los demás:;;;;;;
331;8705.90.90.10;- - - Coches barredera, regadores y análogos para la limpieza de vías públicas;;;;;;
331;;20 20 u;;;;;;
331;8705.90.90.20;- - - Coches radiológicos;20;;15,20;;;u
331;8705.90.90.90;- - - Los demás;20;;20;;;u
331;8706.00;CHASIS DE VEHÍCULOS AUTOMÓVILES DE LAS PARTIDAS 87.01;A;;;;;
331;87.05;EQUIPADOS CON SU MOTOR.;;;;;;
331;8706.00.10.00;- De los vehículos de la partida 87.02;18;;20;;;u
331;8706.00.20.00;- Delosvehículosdelassubpartidas8701.10,8701.30,8701.91a8701.95u;;;;;;
331;8704.10;;14BK;;20;;;u
331;8706.00.90.00;- Los demás;18;;20;;;u
331;87.07;CARROCERÍASDEVEHÍCULOSAUTOMÓVILESDELASPARTIDAS87.01;;;;;;
331;;A 87.05, INCLUIDAS LAS CABINAS.;;;;;;
331;8707.10.00.00;- De vehículos de la partida 87.03;18;;;;;u
331;8707.90;- Las demás:;;;;;;
331;8707.90.10.00;- - Delosvehículosdelassubpartidas8701.10,8701.30,8701.91a8701.95u;;;;;;
331;8704.10;;14BK;;;;;u
331;8707.90.90;- - Las demás:;;;;;;
331;8707.90.90.10;- - - De vehículos de la partida 87.02;18;;;;;u
331;8707.90.90.90;- - - Las demás;18;;;;;u
331;87.08;PARTES Y ACCESORIOS DE VEHÍCULOS AUTOMÓVILES DE;LAS;;;;;
331;;PARTIDAS 87.01 A 87.05.;;;;;;
331;8708.10.00.00;- Parachoques (paragolpes, defensas) y sus partes;18;;;;;u
331;;8708.2 - Las demás partes y accesorios de carrocería (incluidas las de cabina):;;;;;;
331;8708.21.00.00;- - Cinturones de seguridad;18;;20;;;u
331;8708.22.00.00;- - Parabrisas,vidriostraseros(lunetas)*ydemásventanillasespecificadosen;;;;;;
331;;la Nota 1 de subpartida de este Capítulo 18 u;;;;;;
331;8708.29;- - Los demás:;;;;;;
331;8708.29.1;- - - Delosvehículosdelassubpartidas8701.10,8701.30,8701.91a8701.95;;;;;;
331;;u 8704.10:;;;;;;
331;8708.29.11.00;- - - - Guardabarros;14BK;;;;;u
331;8708.29.12.00;- - - - Parrillas de radiador;14BK;;;;;u
331;8708.29.13.00;- - - - Puertas;14BK;;;;;u
331;8708.29.14.00;- - - - Paneles de instrumentos;14BK;;;;;u
331;8708.29.19;- - - - Los demás:;;;;;;
331;8708.29.19.10;- - - - - Techos (capotas);14BK;;;;;u
331;8708.29.19.20;- - - - - Cubiertas de motor, flancos, y sus partes;14BK;;;;;u
331;8708.29.19.40;- - - - - Generadores de gas para accionar retractores de cinturones;de;;;;;
331;;seguridad y sensor de bloqueo para cinturones de seguridad 14BK u;;;;;;
331;8708.29.19.90;- - - - - Los demás;14BK;;;;;u
331;8708.29.9;- - - Los demás:;;;;;;
331;8708.29.91.00;- - - - Guardabarros;18;;;;;u
331;8708.29.92.00;- - - - Parrillas de radiador;18;;;;;u
331;8708.29.93.00;- - - - Puertas;18;;;;;u
331;8708.29.94.00;- - - - Paneles de instrumentos;18;;;;;u
331;8708.29.95.00;- - - - Generadores de gas para accionar retractores de cinturones;de;;;;;
331;;seguridad 2 u;;;;;;
331;8708.29.99;- - - - Los demás:;;;;;;
331;8708.29.99.10;- - - - - Techos (capotas);18;;;;;u
331;8708.29.99.20;- - - - - Cubiertas de motor, flancos, y sus partes;18;;;;;u
331;8708.29.99.40;- - - - - Sensor de bloqueo para cinturones de seguridad;18;;;;;u
331;8708.29.99.90;- - - - - Los demás;18;;;;;u
331;8708.30;"- Frenos y servofrenos; sus partes:";;;;;;
331;8708.30.1;- - Guarniciones para frenos montadas:;;;;;;
331;8708.30.11.00;- - - Delosvehículosdelassubpartidas8701.10,8701.30,8701.91a8701.95;;;;;;
331;;u 8704.10 14BK 20 u;;;;;;
331;8708.30.19.00;- - - Las demás;18;28E;20;;;u
331;8708.30.90;- - Los demás:;;;;;;
331;8708.30.90.10;- - - Tambores;18;;20;;;u
331;8708.30.90.20;- - - Sistemas neumáticos;18;;;;;u
331;8708.30.90.30;- - - Sistemas hidráulicos;18;;;;;u
331;8708.30.90.40;- - - Servofrenos;18;;20;;;u
332;8708.30.90.50;- - - Discos;18;;20;;;u
332;8708.30.90.90;- - - Las demás partes;18;;20;;;u
332;8708.40;- Cajas de cambio y sus partes:;;;;;;
332;8708.40.1;- - Cajas de cambio de los vehículos de las subpartidas 8701.10, 8701.30,;;;;;;
332;8701.91;a 8701.95 u 8704.10:;;;;;;
332;8708.40.11.00;- - - Servoasistidas,aptasparaparesdeentradasuperioresoigualesa750;;;;;;
332;;Nm 0BK u;;;;;;
332;8708.40.19.00;- - - Las demás;14BK;;;;;u
332;8708.40.80.00;- - Las demás cajas de cambio;18;;;;;u
332;8708.40.90.00;- - Partes;18;;;;;u
332;8708.50;- Ejescondiferencial,inclusoprovistosconotrosórganosdetransmisión,yejes;;;;;;
332;;"portadores; sus partes:";;;;;;
332;8708.50.1;- - Delosvehículosdelassubpartidas8701.10,8701.30,8701.91a8701.95u;;;;;;
332;8704.10;;;;;;;
332;8708.50.11.00;- - - Ejes con diferencial con capacidad de soportar cargas superiores;o;;;;;
332;;igualesa14.000kg,reductoresplanetariosenlosextremosydispositivo;;;;;;
332;;de freno incorporado, de los tipos utilizados en vehículos de la subpartida;;;;;;
332;8704.10;;0BK;;;;;u
332;8708.50.12.00;- - - Ejes portadores;14BK;;;;;u
332;8708.50.19.00;- - - Los demás;14BK;;;;;u
332;8708.50.80;- - Los demás:;;;;;;
332;8708.50.80.10;- - - Ejes con diferencial;18;;;;;u
332;8708.50.80.90;- - - Ejes portadores;18;;;;;u
332;8708.50.9;- - Partes:;;;;;;
332;8708.50.91.00;- - - Deejesportadoresdelosvehículosdelassubpartidas8701.10,8701.30,;;;;;;
332;8701.91;a 8701.95 u 8704.10;14BK;;;;;u
332;8708.50.99;- - - Las demás:;;;;;;
332;8708.50.99.10;- - - - De ejes con diferencial;18;;;;;u
332;8708.50.99.90;- - - - De ejes portadores;18;;;;;u
332;8708.70;- Ruedas, sus partes y accesorios:;;;;;;
332;8708.70.10;- - Deejespropulsoresdelosvehículosdelassubpartidas8701.10,8701.30,;;;;;;
332;8701.91;a 8701.95 u 8704.10:;;;;;;
332;8708.70.10.1;- - - Ruedas y sus partes:;;;;;;
332;8708.70.10.11;- - - - Provistas de neumáticos usados;14BK;;1;;;u
332;8708.70.10.19;- - - - Las demás;14BK;;;;;u
332;8708.70.10.90;- - - Embellecedores de ruedas (tapacubos, copas, vasos) y demás accesorios;14BK;;;;;u
332;8708.70.90;- - Los demás:;;;;;;
332;8708.70.90.1;- - - Ruedas y sus partes:;;;;;;
332;8708.70.90.11;- - - - Provistas de neumáticos usados;18;;1;;;u
332;8708.70.90.19;- - - - Las demás;18;;20;;;u
332;8708.70.90.90;- - - Embellecedores de ruedas (tapacubos, copas, vasos) y demás accesorios;;;;;;
332;;18 u;;;;;;
332;8708.80.00;- Sistemas de suspensión y sus partes (incluidos los amortiguadores):;;;;;;
332;8708.80.00.1;- - Rótulas y sus partes:;;;;;;
332;8708.80.00.11;- - - Rótulas;18;;;;;u
332;8708.80.00.12;- - - Partes;2;;;;;u
332;8708.80.00.2;- - Amortiguadores y sus partes:;;;;;;
332;8708.80.00.21;- - - Amortiguadores;18;;20;;;u
332;8708.80.00.22;- - - Partes;2;;;;;u
332;8708.80.00.90;- - Los demás;18;;;;;u
332;;8708.9 - Las demás partes y accesorios:;;;;;;
332;8708.91.00;- - Radiadores y sus partes:;;;;;;
332;8708.91.00.10;- - - Radiadores;18;;;;;u
332;8708.91.00.9;- - - Partes:;;;;;;
332;8708.91.00.91;- - - - Enfriadores de aceite, de platos;2;;;;;u
332;8708.91.00.99;- - - - Las demás;18;;;;;u
332;8708.92.00;"- - Silenciadores y tubos (caños) de escape; sus partes:";;;;;;
332;8708.92.00.1;- - - Silenciadores y tubos (caños) de escape:;;;;;;
332;8708.92.00.11;- - - - Silenciadores y resonadores;18;;20;;;u
332;8708.92.00.19;- - - - Los demás;18;;;;;u
332;8708.92.00.90;- - - Partes;18;;;;;u
332;8708.93.00;- - Embragues y sus partes:;;;;;;
332;8708.93.00.10;- - - Embragues;18;;;;;u
332;8708.93.00.9;- - - Partes:;;;;;;
332;8708.93.00.91;- - - - Platos (prensas) y discos;18;;;;;u
332;8708.93.00.99;- - - - Las demás;18;;;;;u
332;8708.94;"- - Volantes, columnas y cajas de dirección; sus partes:";;;;;;
333;8708.94.1;- - - Volantes, columnas y cajas de dirección, de los vehículos de;las;;;;;
333;;subpartidas 8701.10, 8701.30, 8701.91 a 8701.95 u 8704.10:;;;;;;
333;8708.94.11.00;- - - - Volantes;14BK;;;;;u
333;8708.94.12.00;- - - - Columnas;14BK;;;;;u
333;8708.94.13.00;- - - - Cajas de dirección;14BK;;;;;u
333;8708.94.8;- - - Los demás:;;;;;;
333;8708.94.81.00;- - - - Volantes;18;;;;;u
333;8708.94.82.00;- - - - Columnas;18;;;;;u
333;8708.94.83.00;- - - - Cajas de dirección;18;;;;;u
333;8708.94.90.00;- - - Partes;18;;;;;u
333;8708.95;"- - Bolsas inflables de seguridad con sistema de inflado (airbag); sus partes:";;;;;;
333;8708.95.10.00;- - - Bolsas inflables de seguridad con sistema de inflado (airbag);18;;;;;u
333;8708.95.2;- - - Partes:;;;;;;
333;8708.95.21.00;- - - - Bolsas inflables para airbag;18;;;;;u
333;8708.95.22.00;- - - - Sistema de inflado;2;;;;;u
333;8708.95.29.00;- - - - Las demás;18;;;;;u
333;8708.99;- - Los demás:;;;;;;
333;8708.99.10.00;- - - Dispositivosparaelcomandodeacelerador,freno,embrague,dirección;;;;;;
333;;ocajadecambios,inclusolosdeadaptacióndelospreexistentes,delos;;;;;;
333;;tipos utilizados por personas discapacitadas 0 u;;;;;;
333;8708.99.90;- - - Los demás:;;;;;;
333;8708.99.90.1;- - - - Bastidores de chasis y sus partes:;;;;;;
333;8708.99.90.11;- - - - - Bastidores de chasis;18;;;;;u
333;8708.99.90.19;- - - - - Partes;18;;;;;u
333;8708.99.90.2;- - - - Transmisiones cardánicas y sus partes:;;;;;;
333;8708.99.90.21;- - - - - Transmisiones cardánicas;18;;;;;u
333;8708.99.90.29;- - - - - Partes;18;;;;;u
333;8708.99.90.3;- - - - Sistemas de dirección y sus partes:;;;;;;
333;8708.99.90.31;- - - - - Sistemas mecánicos;18;;;;;u
333;8708.99.90.32;- - - - - Sistemas hidráulicos;18;;;;;u
333;8708.99.90.33;- - - - - Terminales;18;;20;;;u
333;8708.99.90.39;- - - - - Las demás partes;18;;;;;u
333;8708.99.90.40;- - - - Trenes de rodamiento de oruga y sus partes;18;;;;;u
333;8708.99.90.50;- - - - Tanques para carburante;18;;;;;u
333;8708.99.90.9;- - - - Los demás:;;;;;;
333;8708.99.90.91;- - - - - Muñones de suspensión;18;;20;;;u
333;8708.99.90.99;- - - - - Los demás;18;;;;;u
333;87.09;CARRETILLAS AUTOMÓVIL SIN DISPOSITIVO DE ELEVACIÓN DE;LOS;;;;;
333;;TIPOS UTILIZADOS EN FÁBRICAS, ALMACENES, PUERTOS O;;;;;;
333;;AEROPUERTOS, PARA EL TRANSPORTE DE MERCANCÍAS A CORTA;;;;;;
333;;"DISTANCIA; CARRETILLAS TRACTOR DE LOS TIPOS UTILIZADOS EN";;;;;;
333;;"ESTACIONES FERROVIARIAS; SUS PARTES.";;;;;;
333;;8709.1 - Carretillas:;;;;;;
333;8709.11.00.00;- - Eléctricas;14BK;;;;;u
333;8709.19.00.00;- - Las demás;14BK;;;;;u
333;8709.90.00.00;- Partes;14BK;;;;;u
333;8710.00.00.00;TANQUES Y DEMÁS VEHÍCULOS AUTOMÓVILES BLINDADOS;DE;;;;;
333;;"COMBATE, INCLUSO CON SU ARMAMENTO; SUS PARTES. 0 7 u";;;;;;
333;87.11;MOTOCICLETAS (INCLUIDOS LOS CICLOMOTORES) Y VELOCÍPEDOS;;;;;;
333;;"EQUIPADOS CON MOTOR AUXILIAR, CON SIDECAR O SIN ÉL;";;;;;;
333;;SIDECARES.;;;;;;
333;8711.10.00.00;- Con motor de émbolo (pistón), de cilindrada inferior o igual a 50 cm³;20;;20;;;u
333;8711.20;- Conmotordeémbolo(pistón),decilindradasuperiora50cm³peroinferioro;;;;;;
333;;igual a 250 cm³:;;;;;;
333;8711.20.10.00;- - Motocicletas de cilindrada inferior o igual a 125 cm³;20;;20;;;u
333;8711.20.20.00;- - Motocicletas de cilindrada superior a 125 cm³;20;;20;;;u
333;8711.20.90.00;- - Las demás;20;;20;;;u
333;8711.30.00.00;- Conmotordeémbolo(pistón),decilindradasuperiora250cm³peroinferioro;;;;;;
333;;igual a 500 cm³ 20 20 u;;;;;;
333;8711.40.00.00;- Conmotordeémbolo(pistón),decilindradasuperiora500cm³peroinferioro;;;;;;
333;;igual a 800 cm³ 20 20 u;;;;;;
333;8711.50.00.00;- Con motor de émbolo (pistón), de cilindrada superior a 800 cm³;20;;20;;;u
333;8711.60.00.00;- Propulsados con motor eléctrico;20;;20;;;u
333;8711.90.00.00;- Los demás;20;;20;;;u
333;8712.00;BICICLETASYDEMÁSVELOCÍPEDOS(INCLUIDOSLOSTRICICLOSDE;;;;;;
333;;REPARTO), SIN MOTOR.;;;;;;
333;8712.00.10.00;- Bicicletas;20;;20;;;u
333;8712.00.90.00;- Los demás;20;;;;;u
334;87.13;SILLONES DE RUEDAS Y DEMÁS VEHÍCULOS PARA INVÁLIDOS,;;;;;;
334;;INCLUSO CON MOTOR U OTRO MECANISMO DE PROPULSIÓN.;;;;;;
334;8713.10.00;- Sin mecanismo de propulsión:;;;;;;
